India, 28795, 8894.40
Barbados, 7137, 5642.96
Uruguay, 18883, 3205.75
Afghanistan, 16618, 6105.62
Bahrain, 31183, 47.08
Israel, 23649, 6706.22
Dominica, 12163, 1094.17
Aruba, 15869, 7354.13
Cuba, 25683, 8993.89
Myanmar, 32358, 7917.81
Taiwan, 9873, 5995.14
Kuwait, 21690, 4709.70
Bulgaria, 25487, 447.49
Serbia, 32206, 1862.63
Burkina, 3361, 7189.94
Nicaragua, 11338, 7212.52
Iceland, 11854, 4688.03
Antigua & Deps, 2479, 8261.75
San Marino, 12640, 922.66
Slovakia, 28638, 6474.28
Armenia, 19859, 7798.78
Liberia, 32710, 8793.69
Bahrain, 23820, 6428.81
Iraq, 25912, 5143.37
India, 19422, 9347.90
Bhutan, 16670, 999.26
Djibouti, 30545, 6748.34
Algeria, 10875, 6171.84
Azerbaijan, 16544, 8444.56
Guatemala, 19459, 5958.82
Indonesia, 22758, 7763.99
Algeria, 10036, 69.36
Ethiopia, 29691, 4114.90
Guinea-Bissau, 18217, 9420.54
Tajikistan, 11879, 3897.60
Guinea-Bissau, 31912, 2335.36
Slovenia, 5822, 930.59
Japan, 27160, 1078.00
South Africa, 1269, 3905.23
Bahrain, 350, 8250.15
Guatemala, 19103, 5829.42
San Marino, 28378, 1679.52
Comoros, 23820, 5205.63
Antigua & Deps, 5103, 7220.76
Bangladesh, 30394, 7062.37
Comoros, 30951, 2653.36
Trinidad & Tobago, 24484, 185.03
Georgia, 20749, 3864.34
Mongolia, 9289, 1211.36
Brazil, 7504, 7944.36
Bhutan, 4490, 2907.58
Canada, 30930, 8015.47
Brazil, 24485, 9206.91
Albania, 30762, 2742.17
Iraq, 8447, 9677.20
Albania, 3914, 848.80
Cuba, 22909, 7289.43
Angola, 31549, 8793.69
Israel, 10641, 1881.55
India, 1090, 9301.82
Iceland, 17492, 3848.77
Serbia, 25069, 981.86
Uruguay, 2617, 4561.99
Oman, 28242, 5983.85
Georgia, 10816, 8080.78
Burkina, 30312, 4865.96
Oman, 10678, 9140.68
Kuwait, 9512, 6766.04
Vanuatu, 14049, 1395.39
Kosovo, 5136, 9862.14
Guatemala, 17704, 3745.62
Bulgaria, 18198, 3227.72
Canada, 12702, 7520.46
Germany, 4907, 7758.50
Albania, 9456, 9574.66
Taiwan, 30174, 2160.18
Marshall Islands, 9254, 2230.07
South Africa, 2504, 1248.90
South Africa, 21446, 6725.75
Russian Federation, 22204, 9304.26
Kuwait, 26918, 8642.32
Ethiopia, 3572, 2174.53
Bahamas, 13339, 7943.44
Taiwan, 8628, 9514.23
Uruguay, 8007, 9018.30
Denmark, 25885, 4158.54
Vanuatu, 4016, 3709.00
China, 19485, 537.21
Ukraine, 15467, 9006.40
Germany, 19654, 9323.49
Afghanistan, 32119, 7118.53
Kuwait, 6766, 2593.24
France, 15655, 5261.17
Bulgaria, 18539, 3779.19
India, 14761, 1979.51
Marshall Islands, 9543, 938.83
Armenia, 11395, 2381.14
South Africa, 8374, 1566.90
Bangladesh, 19495, 2574.32
Bulgaria, 7619, 3612.87
Barbados, 32752, 101.10
Aruba, 32739, 1746.96
Canada, 6421, 8514.14
Yemen, 23803, 1542.18
Tajikistan, 905, 6672.35
Nepal, 22385, 8319.74
Colombia, 14261, 3132.20
Vanuatu, 2781, 3197.81
Madagascar, 21133, 9375.98
Madagascar, 31498, 7666.64
Gambia, 11136, 8850.15
Armenia, 26671, 990.10
Liberia, 6172, 8100.61
Georgia, 7347, 3196.29
Taiwan, 23434, 7951.07
Iceland, 2014, 1591.93
Nicaragua, 5169, 2923.76
Burkina, 5686, 1887.35
Algeria, 25623, 2203.83
Moldova, 907, 7370.30
Bahamas, 8416, 1634.66
Burkina, 11215, 2410.74
Germany, 7801, 9770.58
Afghanistan, 30551, 1121.94
Slovenia, 13264, 8137.54
Djibouti, 13334, 9524.61
Vietnam, 31532, 2836.17
Armenia, 20717, 1299.26
India, 6138, 7668.78
Argentina, 20780, 4423.44
Serbia, 2611, 4401.77
Madagascar, 15824, 9906.09
Canada, 23459, 9769.97
Bulgaria, 10025, 5734.21
Italy, 19892, 7670.61
San Marino, 17639, 261.63
Comoros, 11926, 4952.02
Albania, 15300, 841.48
Myanmar, 13010, 6472.14
Vanuatu, 22341, 6815.17
Russian Federation, 11430, 5987.82
Israel, 27459, 2235.87
Algeria, 19658, 159.39
Yemen, 25661, 4194.24
Italy, 20579, 9770.28
Serbia, 7845, 8565.71
Chile, 11856, 1414.62
Nepal, 15526, 7684.95
Colombia, 2587, 676.68
Brazil, 12046, 5086.30
Serbia, 32043, 402.62
South Africa, 20842, 2321.32
Liberia, 14100, 1373.42
Colombia, 8818, 3189.57
France, 7183, 3712.05
Ethiopia, 6484, 2776.35
Chile, 29959, 1996.91
Myanmar, 11653, 3703.20
Bahamas, 1722, 1514.11
Russian Federation, 10778, 1242.19
Iceland, 3550, 3656.81
India, 9953, 3647.66
Kosovo, 15441, 1388.07
Japan, 20649, 5485.79
Austria, 30642, 7186.28
Belarus, 22393, 1137.51
Cuba, 21500, 2238.01
Tajikistan, 13488, 4266.27
Canada, 9471, 3089.78
Slovenia, 21565, 8114.35
Cuba, 6079, 6749.86
Burkina, 21358, 2306.37
Nicaragua, 8489, 3615.61
Nepal, 19725, 5598.71
Kosovo, 16795, 5817.52
Benin, 23999, 1998.74
Liberia, 13619, 2896.29
San Marino, 31971, 1151.24
San Marino, 14053, 3380.62
Congo, 17765, 4040.12
Serbia, 4285, 6093.41
South Africa, 10044, 3225.89
Marshall Islands, 24037, 5110.41
Georgia, 1427, 4177.46
San Marino, 13119, 3483.47
Bangladesh, 20167, 2106.78
Benin, 27058, 9380.56
Liberia, 29375, 8256.87
Indonesia, 4483, 421.24
Italy, 4432, 2113.80
Belarus, 14412, 3958.64
Oman, 7591, 2757.74
Kosovo, 13160, 9122.98
Moldova, 21742, 4764.94
Madagascar, 7930, 6860.95
Marshall Islands, 5540, 3006.16
Barbados, 17877, 3197.51
Eswatini, 12907, 7584.24
Japan, 16614, 4802.48
Angola, 5678, 6249.05
Bulgaria, 23802, 878.10
Germany, 18675, 8241.30
Guinea-Bissau, 19446, 7684.03
Comoros, 27568, 1779.31
Germany, 25294, 7872.33
Russian Federation, 26368, 8709.76
Germany, 14316, 2549.91
Kuwait, 7053, 5300.84
Azerbaijan, 28100, 5787.00
Mongolia, 13444, 9134.27
Nicaragua, 25536, 5457.71
Argentina, 7026, 9718.09
Argentina, 31695, 7052.00
Congo, 19032, 6088.83
Afghanistan, 11580, 4693.53
Brazil, 9182, 9538.34
Colombia, 19865, 2288.67
Slovenia, 25316, 4922.11
Tajikistan, 24281, 3775.22
Japan, 27118, 1076.47
Germany, 24062, 1054.50
Azerbaijan, 4112, 867.12
India, 4057, 7676.71
Oman, 19564, 5648.15
Kuwait, 12751, 1905.66
Bulgaria, 8810, 8612.10
Liberia, 21158, 709.94
Djibouti, 16410, 7934.29
Slovenia, 31684, 2713.49
Oman, 11671, 5012.14
Ethiopia, 19817, 9511.48
Liberia, 1851, 6715.38
Armenia, 20673, 7171.93
Nepal, 22014, 4637.37
Indonesia, 6380, 9555.12
Kuwait, 32867, 152.37
China, 26701, 8433.57
Antigua & Deps, 21426, 2836.17
Serbia, 436, 8645.67
Cuba, 6271, 2808.09
Spain, 9550, 5812.95
Yemen, 22177, 6007.96
Bhutan, 1882, 5817.22
Aruba, 11303, 6590.56
Vietnam, 25354, 5493.42
Albania, 14330, 3770.04
Barbados, 13865, 9080.87
Ethiopia, 25634, 2814.20
Benin, 16986, 1175.35
Bhutan, 9443, 2706.77
Bulgaria, 14078, 458.47
Dominica, 22842, 7561.66
Algeria, 29487, 5602.98
Guatemala, 11867, 6386.69
Moldova, 12635, 1737.81
Afghanistan, 2881, 7527.78
Antigua & Deps, 13898, 8908.13
Antigua & Deps, 27245, 1338.93
Congo, 23500, 9388.49
Algeria, 30563, 8547.71
Vietnam, 4919, 4706.34
Argentina, 4758, 3673.60
Angola, 22141, 2075.04
Burkina, 22958, 3982.75
Armenia, 32395, 9889.00
South Africa, 19319, 6031.46
Bahamas, 11292, 9206.60
India, 26078, 5158.63
Aruba, 27742, 9036.62
Chile, 445, 9557.57
Indonesia, 5356, 3955.59
Yemen, 877, 1041.68
Israel, 2826, 9407.42
Canada, 2128, 579.02
Slovenia, 22570, 9193.48
Afghanistan, 22746, 9343.02
Aruba, 8740, 7421.27
Liberia, 25531, 6677.53
Afghanistan, 26532, 9764.48
Kosovo, 12857, 6230.74
Brazil, 20922, 2592.33
Gambia, 28380, 1844.93
Congo, 4502, 9554.51
Slovenia, 3835, 6849.66
Italy, 11726, 9836.20
Guinea-Bissau, 17612, 5407.96
Israel, 25799, 6774.89
Iraq, 25342, 3824.05
Iraq, 29203, 6093.41
Cuba, 7183, 4408.79
Armenia, 8932, 5911.21
Antigua & Deps, 22231, 5938.68
Afghanistan, 18918, 2210.54
Liberia, 32511, 4131.99
Iceland, 23836, 9767.23
Marshall Islands, 4958, 4181.73
Serbia, 26767, 6008.57
Chile, 3445, 6463.29
Russian Federation, 5884, 43.42
Australia, 25722, 7341.62
Azerbaijan, 28089, 7482.31
Belarus, 13241, 765.79
Germany, 2955, 9893.88
Nepal, 16174, 4335.54
Uruguay, 21038, 2065.27
Austria, 683, 6965.93
Myanmar, 28841, 6882.31
Myanmar, 30436, 5472.97
Tajikistan, 22742, 2900.87
Moldova, 5426, 5531.26
Bangladesh, 21668, 9798.66
Spain, 11769, 9823.69
Cuba, 16369, 8050.87
Trinidad & Tobago, 12005, 4034.02
Trinidad & Tobago, 29211, 7750.26
Russian Federation, 19848, 891.53
Djibouti, 11924, 3584.79
Benin, 32760, 4979.48
Iraq, 5655, 4982.54
Burkina, 4218, 7776.81
Argentina, 6753, 8489.11
Barbados, 14953, 4595.56
Chile, 29799, 9856.04
Oman, 28109, 4010.22
Gambia, 8586, 2323.15
Georgia, 25706, 7264.41
Nepal, 1596, 1421.94
Liberia, 28196, 1255.62
Australia, 5383, 1573.62
Bhutan, 5136, 5286.50
Iceland, 20228, 2035.06
Armenia, 14479, 58.07
Colombia, 12054, 5632.89
Cuba, 32828, 8666.12
India, 9098, 9435.49
Belarus, 25244, 4835.44
Serbia, 12787, 8345.98
Antigua & Deps, 4810, 4599.53
Canada, 20302, 6742.84
Trinidad & Tobago, 20381, 5290.77
Costa Rica, 27353, 6061.67
Taiwan, 26616, 1364.26
Yemen, 13346, 3799.33
China, 11067, 1441.78
Denmark, 21816, 8124.11
Indonesia, 26392, 6282.93
Dominica, 16389, 8295.32
Moldova, 19259, 4450.60
Ukraine, 23095, 743.52
Indonesia, 24697, 2462.01
Slovakia, 21827, 117.89
Burkina, 1166, 438.03
Kuwait, 26732, 184.11
Vanuatu, 23698, 3987.02
Colombia, 205, 7362.98
Comoros, 16287, 9479.74
Aruba, 24537, 6204.19
Chile, 2159, 4259.25
Ethiopia, 6869, 7438.97
Vietnam, 22488, 6959.22
Armenia, 3626, 1689.28
Germany, 27489, 7166.44
Kosovo, 11693, 1711.87
Nepal, 4725, 9478.52
Liberia, 14125, 9414.13
South Africa, 20960, 5774.49
China, 16097, 7119.75
Barbados, 14477, 2499.55
Argentina, 26002, 1868.73
Aruba, 6595, 8224.21
Djibouti, 22162, 3196.59
Russian Federation, 8285, 1918.48
Germany, 32739, 5093.62
Bahrain, 19364, 5521.49
Bulgaria, 24853, 7946.80
Guatemala, 12759, 6747.73
Bhutan, 24005, 2448.58
Afghanistan, 11660, 912.89
Bulgaria, 18124, 1001.70
Bhutan, 12906, 5102.47
Chile, 22896, 9269.17
Kuwait, 15078, 5529.12
Yemen, 22083, 7501.53
Oman, 25618, 672.71
Azerbaijan, 6508, 4330.97
Japan, 11682, 9983.60
Gambia, 23693, 1134.46
Vanuatu, 17315, 1874.84
Iraq, 3725, 9075.68
France, 1191, 6618.02
Brazil, 2016, 9777.30
Aruba, 29266, 860.71
Argentina, 25136, 522.56
Iceland, 13182, 2080.84
Marshall Islands, 28783, 2166.59
France, 5764, 4583.96
Moldova, 20662, 8813.22
Japan, 26429, 4921.50
Kosovo, 25479, 9047.60
Bahrain, 16346, 5099.42
India, 11329, 5317.63
Tajikistan, 3248, 7895.53
Slovenia, 19693, 7227.48
Slovenia, 6780, 1291.63
Bangladesh, 942, 2250.52
Taiwan, 974, 9660.72
Albania, 23158, 9982.08
Myanmar, 32164, 9215.15
Marshall Islands, 10706, 9723.59
Liberia, 11354, 5559.34
Argentina, 13798, 2243.81
Guatemala, 8558, 3235.05
Azerbaijan, 6391, 1179.62
Mongolia, 14295, 2166.59
Cuba, 28942, 4014.49
Bahrain, 2014, 5158.32
South Africa, 28313, 3143.19
Congo, 27826, 5296.88
Algeria, 32800, 435.89
Djibouti, 25906, 3537.48
Uruguay, 31580, 221.95
Yemen, 18090, 6155.06
Australia, 24149, 1960.29
Nicaragua, 4969, 340.37
Italy, 9041, 1304.14
Myanmar, 8322, 5320.68
Madagascar, 14529, 3055.60
Marshall Islands, 23827, 7169.19
Comoros, 2666, 7881.18
Yemen, 21225, 9249.02
Gambia, 15221, 2882.25
Burkina, 11099, 8218.11
Costa Rica, 18746, 437.72
Barbados, 29865, 8981.99
Australia, 23766, 6381.50
Israel, 25425, 2157.44
Slovenia, 9712, 3848.16
Australia, 10254, 5752.21
San Marino, 17212, 9209.65
Barbados, 32380, 130.09
Georgia, 3477, 7709.67
Burkina, 8601, 3168.21
Marshall Islands, 8398, 4959.04
Congo, 10911, 2049.40
Russian Federation, 18821, 2557.84
Russian Federation, 21477, 672.41
Taiwan, 8604, 8102.75
Trinidad & Tobago, 31946, 8384.43
Colombia, 11563, 7898.27
South Africa, 27864, 7951.99
Antigua & Deps, 18429, 1094.78
Tajikistan, 932, 9621.66
Angola, 14336, 2990.90
Canada, 4110, 4996.58
Cuba, 21291, 9073.85
Gambia, 17655, 590.92
Austria, 26565, 6325.96
Indonesia, 31362, 7488.72
Ethiopia, 3100, 596.72
Guinea-Bissau, 29307, 1840.96
Burkina, 14079, 4730.15
Antigua & Deps, 31614, 2211.15
Djibouti, 5282, 7850.67
Algeria, 25063, 5251.71
Antigua & Deps, 947, 8037.74
Djibouti, 28356, 2165.07
Congo, 5317, 4767.69
Vanuatu, 5173, 6076.32
Tajikistan, 23139, 265.29
Eswatini, 9213, 6078.46
Canada, 25184, 6495.64
Kuwait, 22581, 8592.88
Ethiopia, 24904, 3230.77
Japan, 24417, 1999.05
Bahrain, 32506, 8646.89
Slovenia, 21588, 7558.60
Australia, 24528, 3546.95
Bangladesh, 24487, 9658.28
Iraq, 2022, 9773.33
Taiwan, 941, 2652.75
Burkina, 7770, 8935.60
Iceland, 5423, 1286.44
Ukraine, 29853, 5501.66
Denmark, 29264, 8093.29
Italy, 6704, 4791.49
Bahamas, 30317, 5581.61
Congo, 16218, 7765.52
Oman, 17618, 4618.15
Spain, 18884, 6943.04
Kuwait, 7576, 4500.34
Afghanistan, 21495, 7571.42
Austria, 22293, 6018.94
Austria, 27951, 1535.78
Taiwan, 7059, 7575.69
Bahamas, 24839, 4740.52
Bahamas, 32343, 7408.76
Serbia, 9958, 7987.39
Madagascar, 11291, 3438.60
Bhutan, 26420, 3057.73
Kosovo, 14976, 7420.35
Israel, 22718, 5942.65
India, 14130, 3234.74
Bahrain, 8921, 4270.23
Comoros, 25256, 1513.80
Bangladesh, 289, 2173.00
South Africa, 19402, 5623.73
Marshall Islands, 11235, 9368.96
Azerbaijan, 6375, 8588.60
Comoros, 5266, 8353.92
Cuba, 32693, 8046.29
Denmark, 26596, 595.50
Burkina, 4449, 8078.94
Slovakia, 3934, 5656.08
Djibouti, 24780, 3950.40
Indonesia, 10872, 2608.50
Mongolia, 30864, 9731.22
Angola, 15267, 7096.25
Austria, 25438, 661.42
Marshall Islands, 8156, 6245.39
Iceland, 1235, 3239.62
Iraq, 26502, 3572.89
Iraq, 31195, 7583.93
Cuba, 24011, 3322.02
Belarus, 32566, 9935.08
Austria, 1968, 4536.05
Taiwan, 16833, 9421.76
South Africa, 13979, 5903.28
China, 20356, 3710.22
Congo, 522, 9220.64
Congo, 29125, 4108.49
Australia, 10904, 8485.76
Japan, 22410, 3374.82
China, 7352, 9383.61
Comoros, 30021, 129.18
Trinidad & Tobago, 5024, 6524.33
Barbados, 10669, 3618.05
Austria, 19802, 9485.85
Slovakia, 24813, 2926.20
Benin, 26368, 9749.83
Uruguay, 26286, 6776.72
Barbados, 25729, 5247.44
Azerbaijan, 11432, 5073.18
Angola, 10637, 3702.28
Trinidad & Tobago, 20156, 2589.27
Eswatini, 20847, 6525.25
Uruguay, 24265, 9906.09
Chile, 29189, 7930.93
Nepal, 20922, 8126.86
Colombia, 31251, 5439.70
Kuwait, 5242, 3300.36
Cuba, 5542, 4287.02
Canada, 10961, 5085.69
Kuwait, 25412, 5695.75
Trinidad & Tobago, 4964, 3279.60
Argentina, 23311, 3754.78
Georgia, 21305, 6633.28
Denmark, 9532, 4030.97
Vanuatu, 20638, 2141.26
Benin, 20311, 5252.62
Argentina, 22596, 989.80
Taiwan, 26710, 9732.44
Antigua & Deps, 6363, 793.26
Canada, 6508, 4847.03
Nicaragua, 24747, 3937.58
Japan, 26123, 3153.87
Slovenia, 17871, 9982.08
Belarus, 26541, 8812.61
Bahrain, 27932, 7441.72
Vietnam, 10794, 9179.44
Colombia, 11489, 8103.97
Guatemala, 21449, 8976.49
Tajikistan, 8194, 6574.38
Chile, 4183, 6559.43
Serbia, 13079, 286.65
Ethiopia, 22746, 3788.04
Kuwait, 6295, 1924.28
Chile, 14790, 9069.58
Brazil, 12861, 8428.08
Guinea-Bissau, 14268, 3546.34
Canada, 11559, 9683.91
Gambia, 30519, 9419.32
Algeria, 6999, 6874.68
Taiwan, 26035, 3225.89
Indonesia, 4262, 6599.41
Canada, 25396, 1853.47
Argentina, 585, 3440.74
India, 24892, 1338.02
Iraq, 12149, 1970.97
Bangladesh, 10377, 4383.46
Chile, 32453, 439.25
India, 2355, 8264.50
Guinea-Bissau, 20335, 3893.33
Aruba, 12548, 6581.10
Algeria, 3700, 5424.44
Antigua & Deps, 21030, 2501.38
Angola, 16186, 1918.17
France, 14446, 3882.34
Trinidad & Tobago, 25703, 6325.05
Colombia, 30199, 8251.37
Germany, 8396, 3333.93
Denmark, 32713, 4327.91
Afghanistan, 20927, 665.08
Bahrain, 31160, 2798.63
Bahamas, 6971, 5244.69
Dominica, 7370, 8683.52
Indonesia, 13210, 3548.47
Afghanistan, 9666, 7110.59
Aruba, 32713, 9636.00
Benin, 8601, 9878.01
Afghanistan, 4673, 4103.91
Guinea-Bissau, 19479, 8095.12
Indonesia, 11823, 3618.66
Armenia, 6343, 2694.26
Vanuatu, 23951, 5073.48
China, 30969, 5959.74
Madagascar, 17448, 2035.67
Costa Rica, 4495, 9652.17
Japan, 29348, 5233.09
Ethiopia, 27082, 5102.17
Tajikistan, 25665, 4617.84
Bulgaria, 14417, 4018.46
Bulgaria, 22219, 9333.25
Afghanistan, 26150, 1977.07
Serbia, 8159, 4879.08
Marshall Islands, 14155, 5887.41
Taiwan, 21416, 5245.30
San Marino, 22334, 8370.09
Ukraine, 20624, 2939.32
Colombia, 23449, 2259.68
Cuba, 24741, 3004.33
Algeria, 14711, 3519.78
Tajikistan, 27798, 9456.85
Kuwait, 14959, 7067.56
Colombia, 1437, 5432.38
Iraq, 17475, 3528.33
Guatemala, 8881, 2863.03
Guatemala, 21140, 2076.26
Indonesia, 8906, 5031.37
Chile, 25662, 1488.78
Benin, 18732, 7088.92
Yemen, 26145, 4602.58
Israel, 18924, 6833.79
Slovakia, 25483, 6779.47
Marshall Islands, 27690, 1960.29
Iraq, 2171, 2986.93
Barbados, 5306, 1897.73
Kosovo, 23664, 6948.84
Canada, 1841, 3463.02
Barbados, 7310, 5758.01
Algeria, 9357, 1133.85
Bahrain, 21040, 640.67
Albania, 13814, 6055.26
Djibouti, 16203, 5424.14
Israel, 14154, 4151.52
Azerbaijan, 3112, 4992.30
San Marino, 26730, 4218.66
Nepal, 23139, 2834.03
Albania, 32143, 2812.06
India, 3885, 5936.85
Austria, 26118, 5436.65
Dominica, 23364, 3039.12
Brazil, 7713, 4177.46
Comoros, 20772, 4860.16
Iraq, 11346, 1783.59
Yemen, 19028, 8597.45
Indonesia, 4757, 2539.83
Israel, 738, 39.76
Argentina, 29883, 2317.97
Liberia, 15980, 1257.14
Bahrain, 18750, 5221.19
Serbia, 3141, 6306.43
Chile, 28054, 3460.58
Spain, 26775, 7958.09
Vanuatu, 14422, 1829.67
Bahrain, 5779, 1364.87
Bahamas, 29295, 9549.94
Costa Rica, 13323, 2082.36
Albania, 20079, 1661.82
Vietnam, 16657, 2216.03
Slovenia, 20375, 761.22
Spain, 13927, 5901.75
Marshall Islands, 27674, 8934.38
Bulgaria, 23527, 109.65
Israel, 23788, 577.49
Slovenia, 27695, 5150.69
Madagascar, 21209, 536.91
Gambia, 24585, 2942.07
Spain, 32848, 3094.36
Comoros, 18286, 4131.07
Moldova, 25359, 5315.49
Liberia, 30136, 5356.39
Marshall Islands, 16546, 528.97
Germany, 9641, 6568.28
Iraq, 27136, 9967.73
Angola, 31110, 8708.24
Vanuatu, 18097, 2758.35
Nicaragua, 8847, 6747.42
Benin, 6284, 8177.82
Guatemala, 20926, 5259.34
Madagascar, 18626, 3801.47
Guinea-Bissau, 31179, 5248.05
Uruguay, 3427, 4486.92
Canada, 22757, 1991.72
Uruguay, 3088, 1078.91
Bangladesh, 2717, 6266.45
Uruguay, 18889, 7598.58
Moldova, 21241, 4996.88
Burkina, 24872, 6000.33
Vietnam, 31151, 8429.30
France, 28511, 9644.54
Taiwan, 30956, 5532.78
Belarus, 15828, 1636.49
Serbia, 1338, 3829.24
Nicaragua, 12596, 3438.91
Angola, 7265, 398.35
Liberia, 18505, 3853.66
Italy, 26457, 3725.17
Slovakia, 32572, 1145.44
Ukraine, 24885, 8104.27
Vietnam, 2022, 5694.84
Benin, 14296, 7970.91
Bangladesh, 9583, 2912.16
China, 9900, 2660.38
Taiwan, 29434, 1131.10
Afghanistan, 3894, 8198.27
Congo, 11495, 4534.52
Argentina, 26344, 919.30
France, 26751, 8514.75
Guinea-Bissau, 2963, 2258.76
Indonesia, 28669, 9356.75
Guinea-Bissau, 7806, 6297.88
Vanuatu, 17699, 7275.70
Guinea-Bissau, 17226, 5483.96
Madagascar, 8612, 2832.51
Ukraine, 28707, 9916.77
Iraq, 15599, 3201.48
Ukraine, 19866, 8746.99
Trinidad & Tobago, 26678, 1182.37
Marshall Islands, 19430, 4375.52
Comoros, 13635, 8250.46
Israel, 29025, 6054.96
Indonesia, 24642, 5970.42
Benin, 5195, 8650.25
China, 21510, 2771.17
Eswatini, 26174, 71.80
Spain, 7547, 3725.78
Bulgaria, 486, 3496.90
Yemen, 20021, 845.45
Nepal, 7111, 4171.66
Moldova, 30567, 1724.38
Russian Federation, 7486, 1641.37
Georgia, 23976, 6429.11
Cuba, 23813, 2870.96
Liberia, 6984, 7537.24
Georgia, 27360, 6190.46
Germany, 27174, 7480.48
Denmark, 3124, 6580.49
Taiwan, 3914, 2037.19
Serbia, 9665, 5703.69
Benin, 12716, 266.82
Dominica, 29368, 1607.80
Bulgaria, 4846, 550.64
Bhutan, 9176, 9364.38
Ethiopia, 31737, 1034.36
France, 24930, 1352.66
Congo, 2229, 1840.35
Trinidad & Tobago, 16635, 682.78
Barbados, 9564, 7224.12
Iceland, 7395, 9630.50
Armenia, 21777, 9608.53
Argentina, 27642, 3175.54
Vanuatu, 3265, 5433.29
Germany, 21136, 2063.14
Algeria, 12794, 6451.09
Russian Federation, 12538, 8297.15
Vietnam, 4439, 6473.98
Antigua & Deps, 6953, 3231.99
Belarus, 25619, 6146.82
Ethiopia, 2378, 7485.36
China, 769, 8221.77
Nicaragua, 22323, 8734.79
Azerbaijan, 13099, 6148.04
Ethiopia, 25911, 5001.15
Iraq, 25001, 1416.14
Albania, 18610, 2152.25
Taiwan, 21504, 3510.63
Guatemala, 32753, 7813.13
Liberia, 6488, 6298.80
Vietnam, 4104, 9625.32
Austria, 18689, 3622.02
Liberia, 10194, 5542.55
Kosovo, 10852, 8060.33
Colombia, 6864, 7594.31
Australia, 32665, 6589.03
Gambia, 19610, 4001.06
Slovakia, 3095, 1783.59
Azerbaijan, 14982, 2035.06
Antigua & Deps, 30996, 131.31
Trinidad & Tobago, 24588, 4918.75
Eswatini, 21392, 890.92
Burkina, 17086, 2260.59
Barbados, 10541, 1787.86
Germany, 14587, 7043.45
Comoros, 7829, 1215.64
Chile, 30649, 9711.38
Guinea-Bissau, 10940, 8641.09
Slovakia, 12454, 878.41
Oman, 6471, 89.20
Burkina, 12700, 4433.51
Bhutan, 23241, 9938.74
Spain, 14055, 2081.75
Liberia, 22158, 5931.36
Iraq, 26165, 6748.64
Barbados, 30927, 1209.84
Bangladesh, 9193, 9644.24
Guatemala, 25515, 7950.46
Madagascar, 31344, 9288.09
Guatemala, 21018, 4501.26
Afghanistan, 18300, 5759.54
Italy, 27468, 9712.29
Mongolia, 10646, 607.10
Colombia, 16232, 2875.84
Congo, 15471, 4861.38
Madagascar, 20867, 3383.37
Denmark, 15400, 6971.73
Brazil, 16620, 3352.24
Guinea-Bissau, 18203, 5165.65
Ethiopia, 22556, 4240.02
Bahamas, 30830, 3571.97
Japan, 3558, 5113.16
Japan, 25525, 3961.69
Israel, 4917, 2536.17
Israel, 10216, 6433.39
Barbados, 26841, 7443.55
Chile, 21390, 2906.67
Spain, 24220, 8008.45
Nicaragua, 3109, 2110.44
Trinidad & Tobago, 3543, 971.18
Eswatini, 19353, 1232.73
Georgia, 2702, 6648.85
Albania, 7410, 6489.85
Serbia, 17529, 8172.33
Ukraine, 22913, 9289.61
San Marino, 17228, 3124.87
Bhutan, 27875, 3794.15
Liberia, 3886, 3456.92
Indonesia, 9216, 2512.67
Uruguay, 22276, 9347.90
Uruguay, 22548, 783.49
Myanmar, 22369, 5375.92
Vietnam, 6907, 7221.68
Austria, 23996, 3416.94
Barbados, 21637, 4714.28
Guatemala, 24045, 2044.82
Canada, 20159, 4535.75
Russian Federation, 5890, 9101.92
Azerbaijan, 29965, 8862.05
Costa Rica, 6948, 6706.53
Oman, 23959, 8550.15
Nicaragua, 30066, 8858.39
Denmark, 3216, 2315.22
Nepal, 6515, 4780.50
Italy, 6841, 3321.41
Brazil, 12099, 2939.32
Armenia, 25743, 2366.49
Angola, 18190, 7464.61
Comoros, 7484, 1269.35
South Africa, 23563, 7053.52
Spain, 12353, 7365.73
Azerbaijan, 22837, 490.21
India, 23336, 4907.77
Kosovo, 23602, 5290.16
Guatemala, 14127, 9758.38
India, 12697, 9531.01
Germany, 15913, 6029.32
Mongolia, 32743, 5631.97
Comoros, 4566, 1792.44
Armenia, 1338, 3086.12
Austria, 23869, 2673.20
Japan, 25546, 4247.04
Vanuatu, 9948, 9241.70
Congo, 25602, 4718.55
South Africa, 3702, 4480.81
Germany, 10434, 1005.06
Germany, 1113, 6802.66
Argentina, 22316, 624.49
Congo, 12345, 9297.24
Guatemala, 7418, 3844.20
Burkina, 12301, 5074.70
Belarus, 16766, 4051.11
Djibouti, 29300, 6188.02
Azerbaijan, 17314, 3368.72
Canada, 1156, 4441.14
Denmark, 9714, 7261.35
India, 22440, 7785.66
Australia, 14539, 5123.53
Kosovo, 22218, 2027.12
San Marino, 18594, 1277.89
Georgia, 32796, 5219.97
Bhutan, 5343, 862.23
Afghanistan, 27877, 4242.16
Slovakia, 29363, 1058.77
Chile, 19986, 9963.16
Colombia, 25873, 1292.54
Azerbaijan, 20292, 8869.98
Comoros, 223, 6792.89
Spain, 11785, 7387.09
Afghanistan, 20791, 8787.58
Gambia, 3445, 8777.51
Comoros, 2202, 1744.83
